time,wavelength_shift_1,wavelength_shift_2
182.867,-0.4668,-0.451
182.897,-0.465,-0.4538
182.926,-0.4612,-0.4558
182.955,-0.4498,-0.4541
182.986,-0.4284,-0.4539
183.014,-0.3877,-0.4537
183.045,-0.3463,-0.4565
183.077,-0.2909,-0.4539
183.103,-0.2835,-0.458
183.133,-0.2858,-0.456
183.166,-0.2817,-0.4582
183.193,-0.2799,-0.4557
183.223,-0.2767,-0.4555
183.251,-0.2793,-0.456
183.281,-0.2774,-0.4581
183.312,-0.2799,-0.4581
183.34,-0.2773,-0.4566
183.37,-0.2771,-0.4554
183.4,-0.2743,-0.4539
183.429,-0.2873,-0.4581
183.459,-0.3205,-0.4595
183.49,-0.3379,-0.4593
183.518,-0.3426,-0.4591
183.548,-0.347,-0.4589
183.577,-0.3646,-0.4583
183.607,-0.3684,-0.458
183.637,-0.369,-0.4594
183.666,-0.3575,-0.4587
183.696,-0.3322,-0.4587
183.726,-0.2995,-0.4589
183.757,-0.2787,-0.4595
183.785,-0.281,-0.4606
183.815,-0.2823,-0.4568
183.844,-0.279,-0.4601
183.874,-0.2808,-0.4579
183.903,-0.2785,-0.4606
183.933,-0.2818,-0.4581
183.963,-0.2759,-0.4613
183.992,-0.2739,-0.4607
184.022,-0.2748,-0.4592
184.052,-0.2749,-0.4603
184.081,-0.2724,-0.4608
184.111,-0.303,-0.4587
184.141,-0.3725,-0.4618
184.17,-0.49,-0.4595
184.2,-0.6372,-0.4605
184.231,-0.5858,-0.4611
184.265,-0.466,-0.4622
184.289,-0.5037,-0.4625
184.318,-0.3361,-0.462
184.349,-0.2954,-0.4603
184.378,-0.2802,-0.4601
184.408,-0.2801,-0.4636
184.438,-0.2782,-0.4613
184.467,-0.2748,-0.4622
184.498,-0.281,-0.4623
184.527,-0.2799,-0.4628
184.555,-0.2727,-0.4649
184.585,-0.2686,-0.4644
184.615,-0.2701,-0.4639
184.644,-0.2739,-0.4635
184.674,-0.2708,-0.4628
184.704,-0.2728,-0.4612
184.733,-0.2707,-0.4627
184.763,-0.2721,-0.4636
184.792,-0.2665,-0.4622
184.822,-0.2696,-0.4579
184.852,-0.2751,-0.4582
184.881,-0.273,-0.4603
184.911,-0.2732,-0.4595
184.941,-0.2741,-0.459
184.97,-0.2778,-0.4572
185,-0.2734,-0.4555
185.029,-0.2758,-0.4581
185.059,-0.2754,-0.4618
185.089,-0.2765,-0.4583
185.118,-0.2772,-0.4585
185.148,-0.2779,-0.4595
185.178,-0.2766,-0.4599
185.207,-0.2782,-0.4604
185.237,-0.2802,-0.4617
185.267,-0.2802,-0.4598
185.296,-0.2852,-0.458
185.326,-0.2853,-0.4607
185.357,-0.2817,-0.4614
185.385,-0.2848,-0.4653
185.415,-0.2896,-0.4639
185.444,-0.2916,-0.4663
185.474,-0.2937,-0.4657
185.504,-0.2923,-0.4622
185.534,-0.2918,-0.4642
185.565,-0.2901,-0.4644
185.593,-0.2906,-0.4636
185.622,-0.2871,-0.4642
185.652,-0.2887,-0.4629
185.682,-0.2894,-0.4628
185.711,-0.2865,-0.4648
185.741,-0.2877,-0.4626
185.771,-0.2867,-0.4643
185.799,-0.2858,-0.4639
185.83,-0.287,-0.4651
185.859,-0.2859,-0.4653
185.89,-0.2863,-0.4648
185.919,-0.2865,-0.4652
185.947,-0.2864,-0.4665
185.978,-0.287,-0.4647
186.008,-0.2877,-0.4664
186.037,-0.2882,-0.464
186.067,-0.2871,-0.4628
186.097,-0.287,-0.4662
186.125,-0.2876,-0.4651
186.156,-0.2866,-0.4687
186.184,-0.2854,-0.4654
186.215,-0.2899,-0.4657
186.244,-0.2901,-0.4667
186.273,-0.2874,-0.465
186.304,-0.2868,-0.4658
186.334,-0.2876,-0.4643
186.363,-0.2895,-0.4653
186.393,-0.2868,-0.4652
186.423,-0.2899,-0.4669
186.452,-0.2852,-0.4655
186.482,-0.2896,-0.4668
186.51,-0.29,-0.4694
186.54,-0.2868,-0.4692
186.57,-0.2902,-0.4665
186.6,-0.2886,-0.4699
186.631,-0.2871,-0.4657
186.66,-0.292,-0.468
186.689,-0.2848,-0.4664
186.719,-0.2868,-0.4659
186.749,-0.2884,-0.4665
186.778,-0.2891,-0.4662
186.808,-0.2939,-0.467
186.837,-0.2893,-0.4686
186.867,-0.2905,-0.4648
186.897,-0.2876,-0.4681
186.926,-0.2898,-0.4667
186.956,-0.2907,-0.4686
186.985,-0.2906,-0.4699
187.014,-0.2879,-0.4673
187.045,-0.2904,-0.4664
187.074,-0.2872,-0.4676
187.104,-0.292,-0.4675
187.134,-0.2874,-0.4668
187.174,-0.2918,-0.469
187.192,-0.2896,-0.4683
187.221,-0.2889,-0.4672
187.251,-0.29,-0.4703
187.281,-0.291,-0.4687
187.31,-0.2908,-0.4668
187.34,-0.2925,-0.4686
187.371,-0.292,-0.4697
187.4,-0.2929,-0.4693
187.43,-0.2932,-0.466
187.46,-0.2926,-0.4692
187.489,-0.2925,-0.4689
187.518,-0.2868,-0.466
187.549,-0.2953,-0.4702
187.577,-0.2921,-0.4689
187.607,-0.2939,-0.468
187.636,-0.2933,-0.4677
187.666,-0.2948,-0.4694
187.7,-0.2914,-0.4712
187.725,-0.2957,-0.4698
187.756,-0.2947,-0.4686
187.786,-0.2954,-0.4705
187.82,-0.294,-0.4683
187.844,-0.2968,-0.4678
187.874,-0.2944,-0.4689
187.903,-0.2986,-0.4687
187.933,-0.2954,-0.4678
187.963,-0.3,-0.4675
187.992,-0.3022,-0.4694
188.023,-0.2986,-0.4692
188.051,-0.2997,-0.4703
188.082,-0.2988,-0.4664
188.112,-0.3001,-0.4703
188.141,-0.2981,-0.4691
188.171,-0.3,-0.4722
188.2,-0.2986,-0.471
188.229,-0.3014,-0.4695
188.259,-0.302,-0.4681
188.29,-0.2997,-0.4716
188.319,-0.2992,-0.4708
188.35,-0.2997,-0.4705
188.379,-0.3008,-0.4713
188.409,-0.3001,-0.4711
188.438,-0.2993,-0.4692
188.466,-0.3003,-0.4687
188.496,-0.2999,-0.4701
188.526,-0.2947,-0.4703
188.555,-0.2993,-0.4709
188.585,-0.2976,-0.4696
188.616,-0.2984,-0.4716
188.644,-0.299,-0.4692
188.675,-0.2998,-0.47
188.704,-0.299,-0.467
188.734,-0.3004,-0.4713
188.764,-0.2978,-0.4685
188.792,-0.3004,-0.4705
188.823,-0.3008,-0.4698
188.852,-0.2991,-0.4685
188.881,-0.3001,-0.4694
188.912,-0.2983,-0.4667
188.944,-0.3025,-0.4673
188.97,-0.3011,-0.4699
189,-0.3006,-0.4712
189.032,-0.3039,-0.4687
189.06,-0.302,-0.4679
189.089,-0.3022,-0.4692
189.119,-0.3009,-0.469
189.149,-0.301,-0.4675
189.178,-0.3026,-0.4694
189.208,-0.2995,-0.4702
189.237,-0.299,-0.4701
189.267,-0.3025,-0.4687
189.296,-0.3026,-0.4679
189.326,-0.3008,-0.4705
189.356,-0.3005,-0.4687
189.385,-0.3028,-0.4716
189.416,-0.3031,-0.4696
189.445,-0.3037,-0.4701
189.474,-0.3028,-0.4692
189.504,-0.3003,-0.4674
189.534,-0.3021,-0.471
189.563,-0.3003,-0.4687
189.593,-0.3051,-0.4686
189.622,-0.3041,-0.4693
189.652,-0.3023,-0.4683
189.682,-0.3005,-0.4712
189.711,-0.3006,-0.4692
189.741,-0.303,-0.469
189.77,-0.3012,-0.4691
189.8,-0.3012,-0.4687
189.83,-0.3035,-0.47
189.86,-0.3,-0.4715
189.889,-0.2975,-0.4706
189.919,-0.3028,-0.4692
189.948,-0.2997,-0.4717
189.978,-0.3017,-0.4687
190.008,-0.3035,-0.4691
190.037,-0.3019,-0.4705
190.067,-0.3036,-0.4678
190.096,-0.3003,-0.4677
190.125,-0.3008,-0.4694
190.156,-0.3047,-0.4706
190.185,-0.3046,-0.468
190.215,-0.3089,-0.4678
190.246,-0.3051,-0.4706
190.274,-0.3047,-0.4696
190.304,-0.306,-0.4731
190.334,-0.3064,-0.4694
190.363,-0.305,-0.4715
190.393,-0.3065,-0.4716
190.422,-0.3077,-0.4701
190.453,-0.3056,-0.4697
190.482,-0.3061,-0.4692
190.511,-0.303,-0.4712
190.541,-0.3059,-0.4685
190.571,-0.3056,-0.4712
190.6,-0.3069,-0.4711
190.63,-0.3044,-0.4699
190.66,-0.3092,-0.4693
190.69,-0.3055,-0.4684
190.719,-0.3061,-0.4708
190.747,-0.3026,-0.4714
190.778,-0.3067,-0.4691
190.812,-0.3048,-0.4703
190.837,-0.3066,-0.4702
190.867,-0.3075,-0.4709
190.897,-0.3045,-0.4706
190.929,-0.3063,-0.4699
190.956,-0.305,-0.4678
190.985,-0.3059,-0.4712
191.014,-0.3086,-0.4709
191.045,-0.3052,-0.4692
191.075,-0.3062,-0.4695
191.104,-0.305,-0.4692
191.134,-0.3085,-0.472
191.164,-0.3049,-0.4719
191.193,-0.305,-0.4726
191.222,-0.307,-0.4703
191.252,-0.3053,-0.4699
191.295,-0.3051,-0.4689
191.323,-0.303,-0.4663
191.342,-0.3052,-0.4682
191.371,-0.3063,-0.4694
191.401,-0.3044,-0.4675
191.431,-0.3059,-0.4708
191.459,-0.3031,-0.4687
191.49,-0.3092,-0.4698
191.519,-0.3056,-0.4727
191.549,-0.3065,-0.4705
191.579,-0.3064,-0.47
191.613,-0.3036,-0.4711
191.637,-0.3022,-0.4711
191.668,-0.3067,-0.4733
191.696,-0.3038,-0.4712
191.726,-0.3005,-0.4692
191.756,-0.3035,-0.4706
191.786,-0.3047,-0.4708
191.817,-0.3008,-0.4716
191.846,-0.3014,-0.4708
191.875,-0.3064,-0.4713
191.905,-0.3033,-0.4711
191.934,-0.3041,-0.4687
191.963,-0.304,-0.4714
191.994,-0.3012,-0.4701
192.023,-0.3027,-0.4723
192.052,-0.3019,-0.4716
192.082,-0.3025,-0.4701
192.111,-0.3051,-0.4717
192.142,-0.3021,-0.4705
192.171,-0.304,-0.4722
192.2,-0.2994,-0.4722
192.23,-0.3041,-0.4713
192.26,-0.3028,-0.4733
192.289,-0.2984,-0.4735
192.32,-0.3029,-0.4712
192.349,-0.3004,-0.4711
192.378,-0.3007,-0.471
192.408,-0.3014,-0.4703
192.439,-0.304,-0.4726
192.467,-0.3019,-0.4711
192.497,-0.3027,-0.473
192.527,-0.3015,-0.4711
192.556,-0.2998,-0.47
192.586,-0.3051,-0.4716
192.616,-0.3003,-0.47
192.646,-0.2995,-0.4736
192.675,-0.3019,-0.4733
192.704,-0.3001,-0.4719
192.734,-0.3044,-0.4728
192.764,-0.2987,-0.4716
192.793,-0.3032,-0.471
192.823,-0.3037,-0.4733
192.853,-0.3048,-0.4724
192.882,-0.3009,-0.4728
192.913,-0.3022,-0.4709
192.943,-0.3016,-0.4708
192.971,-0.3004,-0.4726
193.001,-0.3009,-0.4727
193.032,-0.3001,-0.4719
193.06,-0.3012,-0.4713
193.09,-0.3031,-0.4682
193.12,-0.2992,-0.4717
193.149,-0.3045,-0.4695
193.179,-0.3054,-0.4689
193.209,-0.303,-0.4728
193.239,-0.304,-0.4713
193.268,-0.307,-0.4711
193.305,-0.3022,-0.4722
193.328,-0.3035,-0.4725
193.357,-0.3022,-0.4724
193.386,-0.3033,-0.4708
193.417,-0.3033,-0.47
193.446,-0.3047,-0.4731
193.475,-0.3048,-0.4691
193.505,-0.3044,-0.4717
193.535,-0.3061,-0.4723
193.564,-0.3042,-0.4698
193.594,-0.3042,-0.4717
193.623,-0.3044,-0.4681
193.653,-0.3031,-0.4716
193.683,-0.306,-0.4686
193.712,-0.3035,-0.4719
193.742,-0.3045,-0.4725
193.772,-0.3064,-0.4722
193.801,-0.3044,-0.4722
193.831,-0.3012,-0.4698
193.863,-0.3041,-0.4709
193.889,-0.3038,-0.4708
193.919,-0.302,-0.4691
193.95,-0.3071,-0.4699
193.979,-0.2978,-0.4711
194.009,-0.3008,-0.4726
194.039,-0.3046,-0.47
194.068,-0.3037,-0.4739
194.098,-0.3031,-0.4734
194.128,-0.3063,-0.4708
194.158,-0.2983,-0.4732
194.186,-0.3051,-0.4734
194.215,-0.3045,-0.4703
194.245,-0.3008,-0.4719
194.276,-0.3022,-0.4734
194.305,-0.3041,-0.4721
194.335,-0.3046,-0.4725
194.365,-0.304,-0.4728
194.395,-0.3014,-0.4718
194.432,-0.3016,-0.4719
194.456,-0.3016,-0.4745
194.483,-0.3035,-0.472
194.512,-0.3008,-0.4733
194.541,-0.3031,-0.4728
194.571,-0.3026,-0.4706
194.601,-0.3031,-0.4727
194.631,-0.3046,-0.4714
194.661,-0.3036,-0.4705
194.691,-0.3014,-0.4726
194.721,-0.3017,-0.4736
194.75,-0.3028,-0.4712
194.78,-0.3035,-0.4728
194.809,-0.3045,-0.4738
194.839,-0.3015,-0.4732
194.868,-0.3045,-0.4738
194.898,-0.3015,-0.4728
194.928,-0.3021,-0.4739
194.958,-0.3005,-0.4722
194.987,-0.3005,-0.4723
195.017,-0.301,-0.4702
195.046,-0.3025,-0.4722
195.077,-0.3015,-0.472
195.107,-0.2989,-0.472
195.134,-0.304,-0.4717
195.165,-0.2996,-0.4706
195.195,-0.3021,-0.4746
195.224,-0.3029,-0.4722
195.254,-0.3041,-0.4722
195.282,-0.3017,-0.4741
195.313,-0.3017,-0.4723
195.343,-0.3015,-0.4739
195.373,-0.3011,-0.4714
195.402,-0.303,-0.4722
195.432,-0.3019,-0.4726
195.461,-0.2996,-0.4698
195.491,-0.2988,-0.4735
195.521,-0.3001,-0.4697
195.549,-0.3011,-0.4681
195.58,-0.3029,-0.4727
195.61,-0.3003,-0.4748
195.64,-0.304,-0.4711
195.669,-0.3009,-0.4711
195.699,-0.2991,-0.4725
195.727,-0.3003,-0.4708
195.757,-0.3011,-0.47
195.787,-0.3012,-0.4738
195.816,-0.3003,-0.47
195.848,-0.303,-0.4723
195.876,-0.3023,-0.4719
195.906,-0.2993,-0.473
195.935,-0.3029,-0.4741
195.964,-0.2995,-0.4719
195.994,-0.2986,-0.4741
196.024,-0.3012,-0.4739
196.059,-0.3031,-0.4724
196.083,-0.3015,-0.4719
196.115,-0.2982,-0.4738
196.145,-0.3026,-0.4714
196.173,-0.3014,-0.4736
196.202,-0.2999,-0.4705
196.235,-0.2991,-0.4722
196.261,-0.2984,-0.4733
196.29,-0.3014,-0.4725
196.32,-0.3007,-0.4712
196.35,-0.301,-0.4717
196.38,-0.3035,-0.4725
196.41,-0.3011,-0.4714
196.44,-0.2976,-0.4733
196.472,-0.3007,-0.4733
196.498,-0.3011,-0.4734
196.527,-0.3023,-0.4711
196.557,-0.3009,-0.4728
196.587,-0.3006,-0.4745
196.616,-0.3,-0.4727
196.646,-0.3032,-0.4734
196.677,-0.3035,-0.4733
196.705,-0.3031,-0.4723
196.735,-0.3001,-0.4742
196.765,-0.2987,-0.4711
196.794,-0.3042,-0.4725
196.824,-0.3004,-0.4708
196.853,-0.302,-0.474
196.883,-0.3027,-0.4746
196.913,-0.3034,-0.4729
